person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,assigned_interest_rate,expected_profit
32,45000,MORTGAGE,6.0,PERSONAL,A,15000,0,0.33,N,5,0.046078593910288373,7.691178908654326,685.8096846620649
24,38000,RENT,6.0,EDUCATION,B,10000,0,0.26,N,4,0.002736419188671521,7.041046287830073,685.7593882339439
26,127500,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,0,0.08,N,3,0.00274601915525409,7.041190287328812,685.7093894608773
22,74000,MORTGAGE,3.0,PERSONAL,B,10000,1,0.14,N,3,0.0027659108003407766,7.041488662005111,685.6057884443949
28,68496,RENT,8.0,PERSONAL,B,10000,0,0.15,N,5,0.0027757355990188693,7.041636033985283,685.5546178229283
36,33481,RENT,9.0,MEDICAL,E,13475,1,0.4,Y,15,0.03640966873712592,7.546145031056889,685.4479528443412
22,40000,MORTGAGE,2.0,EDUCATION,A,10000,0,0.25,N,3,0.002796278455246949,7.0419441768287045,685.447623272917
24,31000,RENT,6.0,PERSONAL,C,15075,1,0.49,Y,2,0.04655603420249653,7.698340513037448,685.3960691915281
39,56000,MORTGAGE,14.0,PERSONAL,C,10000,0,0.18,Y,12,0.0028068280404444034,7.042102420606666,685.392676764216
25,48996,RENT,9.0,EDUCATION,A,11000,0,0.22,N,2,0.014733189213575706,7.220997838203636,685.367997372082
30,50000,MORTGAGE,0.0,EDUCATION,C,10000,0,0.2,N,5,0.0028123273968830237,7.042184910953245,685.3640337581273
29,55530,MORTGAGE,13.0,EDUCATION,A,18825,0,0.34,N,7,0.06344165189760483,7.951624778464073,685.354518601062
26,32000,RENT,6.0,PERSONAL,A,10000,1,0.31,N,3,0.002816991983148795,7.042254879747232,685.3397385218766
23,107500,RENT,7.0,MEDICAL,A,10000,0,0.09,N,2,0.0028188130432944838,7.042282195649417,685.3302536144091
22,36000,RENT,5.0,MEDICAL,C,10000,0,0.28,N,2,0.0028245946024413287,7.04236891903662,685.3001405653029
26,135000,RENT,10.0,PERSONAL,B,14275,0,0.11,N,2,0.041796417430430194,7.626946261456453,685.2545570468392
33,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,0,0.2,N,7,0.002841322908934682,7.042619843634021,685.2130111997304
25,73000,RENT,4.0,MEDICAL,B,10000,0,0.14,N,3,0.0028546766459268177,7.042820149688902,685.1434576730513
35,91000,OWN,0.0,EDUCATION,A,10000,0,0.11,N,9,0.002864406217822901,7.042966093267344,685.0927804328501
22,100000,RENT,3.0,EDUCATION,B,10000,0,0.1,N,3,0.002883382186220565,7.043250732793308,684.9939417924055
31,64900,RENT,2.0,VENTURE,A,10000,0,0.15,N,9,0.0028852624670896525,7.043278937006344,684.9841480618778
31,73000,RENT,1.0,HOMEIMPROVEMENT,D,20000,1,0.27,Y,5,0.06746135594365059,8.01192033915476,684.7487945487665
25,58000,RENT,9.0,PERSONAL,A,16000,0,0.28,N,2,0.051555377844718996,7.773330667670785,684.6801595686296
36,31200,RENT,0.0,EDUCATION,A,10000,1,0.32,N,15,0.002945536477378113,7.044183047160672,684.6701960399245
24,82500,OWN,8.0,VENTURE,A,10000,0,0.12,N,4,0.0029498069730649577,7.044247104595974,684.6479516982948
28,46000,MORTGAGE,3.0,EDUCATION,D,16750,0,0.36,N,6,0.05515658749395038,7.827348812409256,684.442471953448
32,85000,RENT,5.0,MEDICAL,B,12800,0,0.15,N,7,0.031514800284176706,7.472722004262651,684.3305786455729
45,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,10000,1,0.1,Y,13,0.0030561449046892855,7.045842173570339,684.094036463098
32,24000,RENT,2.0,MEDICAL,A,12000,1,0.5,N,8,0.024822394884925207,7.372335923273878,683.9991835999851
23,98000,MORTGAGE,7.0,VENTURE,A,10000,0,0.1,N,4,0.0030832835158660374,7.046249252737991,683.9526657616377
23,58000,RENT,1.0,EDUCATION,B,12800,0,0.22,N,4,0.031571274279861034,7.4735691141979155,683.9478473027089
22,125004,OTHER,6.0,VENTURE,D,10000,0,0.08,N,2,0.0030917062875502853,7.046375594313254,683.9087893330858
41,70800,RENT,25.0,VENTURE,B,10000,0,0.14,N,12,0.0031019561785921197,7.046529342678882,683.8553946731201
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10200,0,0.15,N,8,0.005682919333014877,7.085243789995223,683.8083836323063
22,78000,MORTGAGE,3.0,EDUCATION,E,16000,0,0.21,N,3,0.05167587025780126,7.7751380538670185,683.6478100945309
33,55000,RENT,1.0,EDUCATION,C,10725,0,0.2,N,6,0.011999282728334526,7.179989240925018,683.5983679171096
47,140000,RENT,4.0,VENTURE,C,10000,0,0.07,Y,13,0.0031791650554036537,7.047687475831054,683.4531810762267
30,30000,MORTGAGE,6.0,EDUCATION,B,10000,0,0.33,N,10,0.0032287184277132695,7.0484307764156995,683.1950272418629
23,96060,MORTGAGE,7.0,MEDICAL,A,10000,0,0.1,N,2,0.003230536637771437,7.048458049566571,683.1855549331365
43,108639,MORTGAGE,3.0,MEDICAL,B,18000,0,0.17,N,13,0.06057607219602234,7.908641082940335,683.1004208339472
49,115000,RENT,16.0,PERSONAL,B,10000,0,0.09,N,17,0.00325710640814512,7.048856596122177,683.0471335644144
52,100000,OWN,4.0,PERSONAL,B,10000,0,0.1,N,25,0.0032638957536636625,7.048958436304955,683.0117625577126
24,108000,MORTGAGE,5.0,EDUCATION,D,9950,0,0.09,Y,4,0.0026089633919508808,7.0391344508792635,682.9910644252503
39,70000,RENT,8.0,MEDICAL,A,16000,0,0.23,N,14,0.0517609226514132,7.776413839771198,682.9190600673007
24,26000,RENT,6.0,PERSONAL,B,10000,1,0.38,N,4,0.0032937785772869013,7.049406678659303,682.8560779321339
28,199000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,0,0.05,N,10,0.003315371704857877,7.049730575572868,682.7435796004271
33,62000,OWN,2.0,HOMEIMPROVEMENT,C,9800,0,0.16,Y,10,0.0006487941301396689,7.009731911952095,682.6931263400879
22,44000,MORTGAGE,4.0,MEDICAL,D,16000,1,0.36,Y,3,0.05179255918828061,7.776888387824209,682.6479815040535
34,39312,RENT,5.0,PERSONAL,D,10000,0,0.25,N,7,0.0033365132588237686,7.050047698882357,682.633432573027
26,55000,MORTGAGE,6.0,EDUCATION,A,11500,0,0.21,N,4,0.02035587850333417,7.305338177550013,682.5570724629283
24,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,16000,0,0.16,N,2,0.05180975409984281,7.777146311497642,682.500644401581
34,41600,MORTGAGE,16.0,DEBTCONSOLIDATION,A,17500,0,0.42,N,6,0.05862679347249591,7.879401902087439,682.4737895040124
60,72000,OWN,3.0,PERSONAL,B,10000,0,0.14,N,24,0.0033675107155472926,7.05051266073321,682.4719340865252
25,154000,MORTGAGE,4.0,MEDICAL,A,12225,0,0.08,N,3,0.027051857545636188,7.405777863184543,682.4393978372482
25,55000,RENT,2.0,VENTURE,C,10800,0,0.2,N,2,0.013053991869788338,7.195809878046825,682.4127227992158
23,90000,RENT,7.0,EDUCATION,B,10000,0,0.11,N,4,0.0034197432687055216,7.051296149030583,682.1997930366956
33,35000,RENT,5.0,MEDICAL,B,11200,1,0.32,N,9,0.017393523412369587,7.260902851185544,682.1918614231092
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,0,0.27,N,3,0.03338794877652575,7.5008192316478866,682.1236937798535
29,88000,RENT,9.0,PERSONAL,D,25000,1,0.28,Y,10,0.08028563450039311,8.204284517505897,682.1150648431496
24,18000,RENT,0.0,HOMEIMPROVEMENT,A,10000,1,0.56,N,4,0.0034365526631665766,7.051548289947498,682.1122113102238
39,75000,RENT,0.0,EDUCATION,B,14400,0,0.19,N,11,0.04298843809987433,7.644826571498115,682.1108829579649
28,52300,RENT,1.0,MEDICAL,A,10800,0,0.21,N,8,0.013116665717530004,7.19674998576295,682.0580893206878
27,58800,MORTGAGE,0.0,EDUCATION,C,9800,0,0.17,Y,9,0.0007780922612176962,7.011671383918266,682.0339518583114
24,425000,MORTGAGE,8.0,EDUCATION,A,10000,0,0.02,N,3,0.0034720643063259325,7.052080964594889,681.9271827612843
32,21120,RENT,0.0,MEDICAL,A,10000,1,0.47,N,6,0.0034796517200038754,7.052194775800058,681.887649091841
22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12800,0,0.12,N,3,0.03187828469755266,7.47817427046329,681.8669849853939
22,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,13200,0,0.24,N,4,0.03493309937956506,7.5239964906934755,681.8029694227855
30,62900,MORTGAGE,2.0,MEDICAL,B,10000,1,0.14,N,6,0.0035144177243942526,7.0527162658659135,681.7065011352375
40,176800,RENT,8.0,MEDICAL,B,25000,1,0.12,N,17,0.0803160544755425,8.204740817133137,681.7012845435038
22,75000,RENT,6.0,DEBTCONSOLIDATION,A,10000,0,0.13,N,4,0.0035489842614884032,7.053234763922326,681.526388906328
26,34000,RENT,5.0,VENTURE,C,10000,1,0.29,Y,3,0.0035838514650180274,7.05375777197527,681.3447063949213
22,85000,MORTGAGE,6.0,EDUCATION,A,10000,0,0.12,N,2,0.0035889280992754415,7.053833921489131,681.318253276415
21,40000,RENT,6.0,DEBTCONSOLIDATION,C,15000,1,0.38,N,3,0.04664146233929396,7.699621935089409,681.3018852329244
40,87048,MORTGAGE,11.0,PERSONAL,A,17600,0,0.2,N,13,0.05916521115248599,7.88747816728729,681.2786088961522
29,61000,RENT,12.0,VENTURE,D,10000,0,0.16,N,9,0.0036052047834268745,7.0540780717514036,681.2334388738847
26,55000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,9800,0,0.18,N,3,0.0009464961427334526,7.014197442141001,681.1753387498563
35,45000,OWN,6.0,VENTURE,D,10000,0,0.22,N,5,0.003621537728480089,7.054323065927202,681.1483305086253
25,42000,RENT,2.0,EDUCATION,A,12000,0,0.29,N,4,0.025276577934838375,7.379148669022576,681.1241239808357
25,36000,RENT,0.0,MEDICAL,B,12000,1,0.33,N,3,0.025279547866604402,7.379193217999066,681.1053213397767
24,57655,MORTGAGE,7.0,MEDICAL,D,9925,1,0.17,N,2,0.0026709668082454956,7.040064502123682,680.9545194653255
24,31200,OWN,8.0,PERSONAL,B,10000,0,0.32,N,2,0.003664218359226895,7.0549632753884035,680.9259247877441
25,78000,RENT,6.0,HOMEIMPROVEMENT,B,12000,0,0.15,N,2,0.025319551460332497,7.379793271904988,680.8520554524507
29,42000,RENT,2.0,HOMEIMPROVEMENT,D,10000,1,0.24,Y,7,0.003718804779015218,7.055782071685228,680.6414708856443
23,55000,RENT,0.0,VENTURE,C,12300,0,0.22,N,4,0.02802216779079881,7.420332516861982,680.3214435272522
23,92000,RENT,7.0,VENTURE,B,10000,0,0.11,N,4,0.003806356772382233,7.057095351585733,680.1852122557943
23,96000,RENT,7.0,PERSONAL,B,10000,0,0.1,N,3,0.0038081591588675617,7.057122387383013,680.1758192596197
35,44000,RENT,8.0,DEBTCONSOLIDATION,A,10000,0,0.23,N,6,0.0038122688481761467,7.057184032722642,680.1544018988279
32,26000,OWN,4.0,VENTURE,C,13750,0,0.53,Y,10,0.03905004131532632,7.585750619729895,680.1470865340389
21,69000,RENT,5.0,DEBTCONSOLIDATION,A,12000,0,0.17,N,4,0.025438732919694233,7.3815809937954135,680.0974741425008
23,62000,RENT,3.0,EDUCATION,C,10000,0,0.16,N,4,0.003824690273162851,7.057370354097443,680.0896681960246
22,42000,RENT,6.0,PERSONAL,C,10000,0,0.24,Y,4,0.003830695737291906,7.057460436059379,680.0583708213345
23,122000,MORTGAGE,7.0,EDUCATION,C,16000,0,0.13,N,2,0.05211018803267575,7.7816528204901365,679.9261034958158
24,40000,RENT,0.0,PERSONAL,A,10000,0,0.25,N,3,0.003879789780280152,7.058196846704202,679.8025139894345
26,49200,RENT,,DEBTCONSOLIDATION,C,12000,0,0.24,Y,3,0.025490233792358104,7.382353506885371,679.771387501865
37,30000,RENT,7.0,PERSONAL,B,10000,1,0.33,N,13,0.003909122833491878,7.058636842502378,679.6496394038512
23,85000,MORTGAGE,6.0,EDUCATION,B,10000,0,0.12,N,2,0.003913674069733423,7.0587051110460015,679.6259195703001
28,48000,RENT,8.0,PERSONAL,C,10000,0,0.21,Y,9,0.003923921586344128,7.058858823795162,679.5725120100868
30,70000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,10000,0,0.14,N,6,0.003927966839148572,7.058919502587228,679.5514290511933
24,94000,RENT,8.0,HOMEIMPROVEMENT,B,16000,0,0.17,N,3,0.05216359005180912,7.782453850777137,679.4684344639243
36,36000,OWN,4.0,MEDICAL,D,10000,0,0.28,Y,17,0.003951739899578653,7.0592760984936795,679.4275281498401
23,92000,MORTGAGE,7.0,VENTURE,E,10000,0,0.11,Y,2,0.003963397963279447,7.059450969449192,679.366767805824
25,37818,RENT,5.0,DEBTCONSOLIDATION,C,15000,1,0.4,N,3,0.04689136724789168,7.7033705087183755,679.3000347410974
31,55000,RENT,3.0,DEBTCONSOLIDATION,B,10000,0,0.18,N,10,0.004015859931444846,7.060237898971673,679.0933376600035
22,69867,MORTGAGE,2.0,EDUCATION,B,13000,0,0.19,N,2,0.033833416788894774,7.507501251833421,679.0539373284297
23,48000,RENT,1.0,PERSONAL,C,10000,0,0.21,N,3,0.00403414533563143,7.060512180034472,678.9980327618332
34,93600,RENT,15.0,EDUCATION,D,20000,0,0.21,N,5,0.06800147812163544,8.020022171824532,678.9120244548096
25,64800,RENT,5.0,HOMEIMPROVEMENT,A,10000,0,0.15,N,4,0.004059177490158979,7.060887662352385,678.8675616683284
23,111150,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,0,0.09,N,3,0.00406109410631741,7.060916411594762,678.8575719191389
25,45000,RENT,2.0,DEBTCONSOLIDATION,A,11250,0,0.25,N,2,0.018494520226137897,7.277417803392068,678.7298518948018
22,48400,RENT,6.0,VENTURE,C,12000,1,0.25,Y,3,0.025658651589123112,7.384879773836847,678.7049545614022
24,62000,RENT,3.0,HOMEIMPROVEMENT,C,10000,0,0.16,Y,3,0.00410548180256863,7.06158222703853,678.6262121553963
29,39960,MORTGAGE,13.0,EDUCATION,D,11000,0,0.28,N,6,0.015903358287963323,7.23855037431945,678.6154778648715
23,27600,MORTGAGE,,EDUCATION,A,9800,0,0.36,N,4,0.0014768489389283214,7.0221527340839245,678.4707716155223
23,42000,RENT,4.0,PERSONAL,A,10000,0,0.24,N,3,0.004153640524479386,7.0623046078671905,678.3751901782973
32,60000,RENT,0.0,PERSONAL,B,10000,0,0.17,N,9,0.004157055649135305,7.06235583473703,678.3573889569916
24,58575,RENT,2.0,MEDICAL,F,16000,1,0.27,N,2,0.05231572859605511,7.784735928940827,678.1644929803347
30,71000,RENT,2.0,HOMEIMPROVEMENT,A,12000,0,0.17,N,8,0.025744568804608483,7.386168532069127,678.1608815779597
30,49200,MORTGAGE,12.0,EDUCATION,A,15025,0,0.31,N,8,0.04718679543597793,7.707801931539669,678.0613817895533
24,50000,RENT,2.0,HOMEIMPROVEMENT,B,14000,0,0.28,N,2,0.04099610364869628,7.614941554730445,678.0189363573043
38,89000,MORTGAGE,11.0,EDUCATION,B,10000,0,0.11,N,13,0.0042283882256976815,7.063425823385465,677.9855623258912
21,70000,MORTGAGE,3.0,EDUCATION,A,9800,0,0.14,N,4,0.0015736117162095861,7.023604175743144,677.9772346010609
22,73000,MORTGAGE,7.0,VENTURE,D,12000,0,0.16,Y,2,0.025782003769500784,7.386730056542512,677.9238153852482
25,66000,RENT,9.0,VENTURE,D,25000,1,0.38,Y,2,0.08059387549805433,8.208908132470814,677.9219706460592
27,89004,MORTGAGE,4.0,PERSONAL,A,10000,0,0.11,N,9,0.004260206689833703,7.063903100347505,677.8197011713046
21,76000,MORTGAGE,6.0,MEDICAL,B,14000,0,0.18,N,3,0.04102607317572536,7.6153910976358805,677.7955960522572
23,68000,MORTGAGE,5.0,EDUCATION,B,11500,0,0.17,N,3,0.021155172622043552,7.317327589330653,677.7200589282264
26,50000,OWN,10.0,PERSONAL,A,14400,0,0.29,N,4,0.043561150554261914,7.653417258313929,677.715345160447
23,39500,RENT,7.0,MEDICAL,A,11000,0,0.28,N,2,0.016086326659535913,7.241294899893039,677.559241163549
26,49493,MORTGAGE,6.0,VENTURE,C,15250,1,0.31,Y,3,0.04849727437457408,7.727459115618611,677.5364470998452
28,75000,RENT,5.0,PERSONAL,A,11000,0,0.15,N,9,0.016102689480327476,7.241540342204912,677.4647767685021
28,78000,RENT,0.0,PERSONAL,D,25000,1,0.32,Y,5,0.08063060422524318,8.209459063378647,677.4222913053595
22,29004,RENT,,EDUCATION,B,9975,1,0.34,N,2,0.004013896379615265,7.060208445694229,677.4058128503318
22,60000,RENT,2.0,MEDICAL,B,10000,0,0.17,N,2,0.0043588727344457765,7.065383091016686,677.3053621236093
32,47004,RENT,7.0,HOMEIMPROVEMENT,C,12000,1,0.26,N,5,0.025898676973381402,7.388480154600721,677.1849210419513
23,60000,MORTGAGE,4.0,EDUCATION,A,13000,0,0.22,N,2,0.03410768743506987,7.511615311526048,677.1635309716994
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,0,0.37,N,6,0.080653534273173,8.209803014097595,677.1103322334238
32,66000,RENT,4.0,MEDICAL,B,10000,0,0.15,N,9,0.004398169021803412,7.0659725353270515,677.1005052505058
23,36000,MORTGAGE,7.0,EDUCATION,B,11000,0,0.31,N,3,0.016185980826621333,7.24278971239932,676.9839128124484
22,37200,RENT,6.0,PERSONAL,B,10000,1,0.27,N,2,0.00443271374898123,7.066490706234719,676.920415078527
28,39000,RENT,0.0,DEBTCONSOLIDATION,C,12000,1,0.31,Y,9,0.025952671894357352,7.38929007841536,676.8429532579889
29,45000,OWN,0.0,MEDICAL,D,10000,0,0.22,Y,6,0.004459771475461307,7.0668965721319195,676.7793539851812
24,234000,OWN,8.0,HOMEIMPROVEMENT,B,20000,0,0.09,N,4,0.06819997755659668,8.02299966334895,676.7665225952336
25,80000,RENT,0.0,MEDICAL,B,10000,0,0.13,N,2,0.004489518055845204,7.067342770837678,676.6242724510444
21,36184,OWN,2.0,PERSONAL,B,12000,0,0.33,N,4,0.02599216441979305,7.389882466296895,676.5928273202854
28,50820,MORTGAGE,12.0,PERSONAL,B,10000,1,0.2,N,8,0.004499703859622788,7.0674955578943415,676.5711689277251
33,115000,MORTGAGE,6.0,MEDICAL,C,10500,0,0.09,N,9,0.010691063117542348,7.160365946763135,676.4467747200501
25,54000,OWN,9.0,EDUCATION,C,15000,0,0.28,Y,4,0.04725599324774536,7.708839898716181,676.3787126474667
43,36000,RENT,1.0,MEDICAL,A,10000,0,0.28,N,11,0.0045562332741030005,7.068343499111545,676.2764480821921
24,40000,RENT,5.0,PERSONAL,B,10000,0,0.25,N,4,0.004557344951251782,7.0683601742687765,676.2706521639836
22,40000,RENT,2.0,EDUCATION,A,10000,0,0.25,N,4,0.004571384059379408,7.068570760890691,676.1974565628994
24,33390,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,0,0.3,N,4,0.004574656332831728,7.068619844992476,676.1803958484297
25,45000,RENT,4.0,DEBTCONSOLIDATION,C,15000,1,0.33,N,3,0.04728262548444506,7.709239382266676,676.1653162077484
35,73000,RENT,0.0,HOMEIMPROVEMENT,D,15000,1,0.21,N,8,0.04728301345773366,7.709245201866005,676.1622074659779
28,225000,MORTGAGE,8.0,PERSONAL,C,16800,0,0.07,Y,5,0.05630159132513583,7.844523869877038,676.1612278355421
56,95004,MORTGAGE,6.0,PERSONAL,B,12000,0,0.13,N,20,0.026068754946922488,7.391031324203837,676.1077251591348
22,110000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,28000,0,0.25,N,4,0.08605226045856805,8.29078390687852,675.9781232971261
60,37200,MORTGAGE,2.0,PERSONAL,A,10000,1,0.27,N,27,0.004616007955778732,7.069240119336681,675.9647973357788
22,36900,RENT,5.0,VENTURE,A,16000,1,0.43,N,2,0.05257996438819346,7.788699465822902,675.8995299180777
30,54000,MORTGAGE,13.0,MEDICAL,A,10000,0,0.19,N,10,0.0046495514958139195,7.069743272437209,675.7899047280991
28,65000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,0,0.15,N,7,0.004679905170885516,7.070198577563283,675.6316408427826
23,38000,RENT,7.0,VENTURE,A,10000,0,0.26,N,4,0.004685551149405294,7.07028326724108,675.6022024387319
42,110000,MORTGAGE,6.0,VENTURE,C,10800,0,0.1,N,17,0.014258549719307484,7.213878245789612,675.5946286674105
26,55000,MORTGAGE,1.0,EDUCATION,B,10000,0,0.18,N,2,0.004688637718793165,7.070329565781898,675.5861088767884
21,68400,RENT,2.0,DEBTCONSOLIDATION,B,10000,0,0.15,N,4,0.004691820148560766,7.070377302228412,675.5695154630243
41,121200,RENT,1.0,VENTURE,A,10000,0,0.08,N,13,0.00469915171031713,7.070487275654757,675.531288066156
23,36000,MORTGAGE,7.0,EDUCATION,B,11300,0,0.31,N,2,0.01956598928557132,7.29348983928357,675.3813536052373
25,41004,OWN,1.0,PERSONAL,B,12000,0,0.29,N,2,0.026184646484921303,7.3927696972738195,675.3736616533185
33,35000,RENT,2.0,DEBTCONSOLIDATION,C,10000,0,0.29,Y,10,0.004739624059097891,7.071094360886469,675.3202588383587
24,105000,MORTGAGE,2.0,MEDICAL,B,9850,0,0.09,N,2,0.0027696818197121666,7.041545227295683,675.3023556139517
25,100000,RENT,3.0,EDUCATION,B,12000,0,0.12,N,2,0.026213675260573947,7.393205128908609,675.1897841868182
48,83000,RENT,2.0,VENTURE,B,12000,0,0.14,N,17,0.026223702145434635,7.39335553218152,675.1262700149055
28,65004,RENT,12.0,PERSONAL,A,10000,0,0.15,N,6,0.004788429322093851,7.0718264398314075,675.0657739420529
28,78000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,12000,1,0.15,Y,7,0.02625215826812495,7.393782374021875,674.946015942178
24,65000,RENT,5.0,PERSONAL,A,15000,0,0.23,N,2,0.04744092177264118,7.711613826589618,674.8968677914638
22,38000,RENT,5.0,PERSONAL,C,10000,0,0.26,N,2,0.004828422475083237,7.072426337126249,674.8572326341704
24,60000,RENT,1.0,EDUCATION,B,12000,0,0.2,N,4,0.02628756967710001,7.3943135451565,674.7216998397449
23,100000,MORTGAGE,4.0,EDUCATION,C,10000,0,0.1,Y,3,0.004868684084111386,7.073030261261671,674.6472866355546
21,35364,RENT,3.0,VENTURE,B,10000,0,0.28,N,4,0.004869977724904513,7.073049665873568,674.640540805935
22,48000,MORTGAGE,6.0,EDUCATION,A,15000,0,0.31,N,4,0.04749611199707512,7.712441679956127,674.4545949494269
27,52656,MORTGAGE,4.0,VENTURE,B,13000,0,0.25,N,10,0.034523719783406966,7.517855796751104,674.2954741701865
29,44004,RENT,7.0,PERSONAL,D,10000,1,0.23,Y,8,0.004952685430008212,7.074290281450123,674.2092421245043
23,63000,MORTGAGE,7.0,MEDICAL,A,9700,0,0.15,N,4,0.0009607719866374726,7.014411579799562,674.1525230139115
34,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,20000,0,0.27,N,8,0.06844868697021726,8.02673030455326,674.0779872659001
24,117000,MORTGAGE,8.0,MEDICAL,A,10800,0,0.09,N,3,0.01454446002009088,7.218166900301363,673.9756155931825
24,62467,RENT,0.0,PERSONAL,A,10625,0,0.17,N,2,0.012587053736757852,7.188805806051368,673.9540240415888
48,66000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12475,0,0.19,N,11,0.030457260819058578,7.456858912285878,673.9378938534039
25,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,10000,0,0.14,N,3,0.005009869674706346,7.075148045120595,673.9110295002907
32,170000,RENT,9.0,PERSONAL,B,10000,0,0.06,N,5,0.005030096206120039,7.075451443091801,673.8055469264117
26,40000,MORTGAGE,6.0,VENTURE,C,10750,0,0.27,Y,4,0.014031607928087386,7.210474118921311,673.7458329730523
24,81996,MORTGAGE,4.0,EDUCATION,A,14000,0,0.17,N,3,0.04158117453501586,7.623717618025238,673.6581618260907
33,74000,RENT,3.0,HOMEIMPROVEMENT,A,10000,0,0.14,N,8,0.005058592818745696,7.075878892281185,673.6569333005637
25,100000,RENT,2.0,HOMEIMPROVEMENT,D,21000,1,0.21,Y,3,0.07146024755398175,8.071903713309727,673.5684107220186
21,54000,MORTGAGE,4.0,PERSONAL,B,10000,0,0.19,N,4,0.005090128199466615,7.076351922991999,673.4924692551431
35,67641,MORTGAGE,6.0,VENTURE,A,10000,0,0.15,N,5,0.005090741322196793,7.076361119832952,673.4892716537624
30,69600,RENT,0.0,PERSONAL,D,15000,1,0.22,N,7,0.0476273493609168,7.714410240413752,673.4028550687685
25,60000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10000,0,0.17,N,2,0.005116961307554935,7.076754419613324,673.3525262611797
23,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10750,1,0.3,N,3,0.014108523315299612,7.211627849729494,673.312385848877
28,39000,RENT,3.0,VENTURE,B,9900,0,0.25,N,6,0.003836491474037353,7.057547372110561,673.2278846714128
42,80000,MORTGAGE,3.0,PERSONAL,B,10000,0,0.13,N,14,0.005151330137986563,7.077269952069798,673.1732789791841
32,83000,MORTGAGE,1.0,EDUCATION,A,10000,0,0.12,N,5,0.005162382185186328,7.077435732777795,673.1156373522923
22,65400,RENT,1.0,EDUCATION,C,12000,0,0.18,N,2,0.026542883856271536,7.398143257844073,673.1042603067322
